k	5.20	9.146	10.20	11.30	14.9	15.30	courses		skate	tshirts
55	0.4475	0.9620547945	0.7705	0.8656666667	0.6866666667	0.9003333333	0.9438356164	0.4944444444	0.8638333333
56	0.4385	0.961369863	0.7675	0.864	0.6855555556	0.8983333333	0.9423972603	0.4833333333	0.8608888889
57	0.4315	0.9608219178	0.765	0.8633333333	0.6766666667	0.896	0.9410958904	0.47	0.8571666667
58	0.425	0.9606164384	0.7605	0.862	0.6733333333	0.8953333333	0.9402739726	0.4555555556	0.8563888889
59	0.4225	0.96	0.7565	0.8593333333	0.67	0.894	0.9391780822	0.4411111111	0.8555555556
60	0.415	0.9595205479	0.752	0.856	0.6633333333	0.8926666667	0.9380136986	0.4277777778	0.8549444444
61	0.405	0.9589041096	0.749	0.8523333333	0.6533333333	0.8886666667	0.9369863014	0.42	0.8543888889
62	0.4025	0.9584246575	0.7465	0.851	0.6488888889	0.8856666667	0.9358219178	0.4111111111	0.8543333333
63	0.3965	0.9573287671	0.743	0.85	0.6466666667	0.884	0.9346575342	0.4044444444	0.8516111111
64	0.391	0.9560958904	0.742	0.849	0.6433333333	0.883	0.9332191781	0.3966666667	0.8483888889
65	0.384	0.9551369863	0.7385	0.8476666667	0.6377777778	0.8823333333	0.9319863014	0.3888888889	0.8467777778
66	0.3715	0.9542465753	0.735	0.8463333333	0.6311111111	0.881	0.9310958904	0.3777777778	0.8433888889
67	0.361	0.9532876712	0.73	0.8443333333	0.6288888889	0.88	0.9298630137	0.3677777778	0.8410555556
68	0.3485	0.9528082192	0.726	0.844	0.6266666667	0.8793333333	0.9286986301	0.3555555556	0.8336666667
69	0.3395	0.9521917808	0.7205	0.841	0.6211111111	0.8786666667	0.9278082192	0.3422222222	0.8321111111
70	0.329	0.9517808219	0.7165	0.8393333333	0.6122222222	0.877	0.9268493151	0.33	0.829
71	0.317	0.9515068493	0.713	0.8356666667	0.61	0.873	0.9259589041	0.3177777778	0.8267222222
72	0.3025	0.9504794521	0.7105	0.83	0.6022222222	0.8713333333	0.9246575342	0.3088888889	0.8265
73	0.2945	0.9502054795	0.709	0.8276666667	0.5933333333	0.8676666667	0.9236986301	0.3	0.8251111111
74	0.286	0.949109589	0.703	0.8243333333	0.59	0.8653333333	0.9226712329	0.2922222222	0.8224444444
75	0.275	0.9484246575	0.6985	0.8223333333	0.5877777778	0.8633333333	0.9215068493	0.2833333333	0.8198888889
76	0.2685	0.9478082192	0.696	0.8206666667	0.5855555556	0.8616666667	0.9202054795	0.2766666667	0.8157777778
77	0.2605	0.9467123288	0.6925	0.8186666667	0.5844444444	0.8596666667	0.9191780822	0.2666666667	0.8122777778
78	0.2485	0.9461643836	0.689	0.818	0.5822222222	0.8583333333	0.9183561644	0.2544444444	0.8110555556
79	0.2435	0.9456164384	0.688	0.815	0.5733333333	0.8563333333	0.9176027397	0.2422222222	0.8095
80	0.235	0.9450684932	0.685	0.814	0.5655555556	0.8543333333	0.916369863	0.23	0.8076666667
81	0.2235	0.9441780822	0.683	0.8126666667	0.5633333333	0.852	0.9153424658	0.2188888889	0.8059444444
82	0.217	0.9436986301	0.677	0.81	0.5622222222	0.851	0.9141780822	0.2077777778	0.8029444444
83	0.2095	0.9431506849	0.673	0.8076666667	0.5588888889	0.8503333333	0.9130821918	0.1988888889	0.8015
84	0.2035	0.9426712329	0.6705	0.8063333333	0.5566666667	0.8486666667	0.9119863014	0.19	0.7955555556
85	0.196	0.9419178082	0.666	0.8036666667	0.5544444444	0.8476666667	0.9109589041	0.18	0.7935555556
86	0.1865	0.941369863	0.663	0.801	0.5522222222	0.8446666667	0.9099315068	0.1711111111	0.7933888889
87	0.1785	0.9408219178	0.6575	0.7966666667	0.5433333333	0.8423333333	0.9089041096	0.1633333333	0.7926111111
88	0.174	0.9399315068	0.6545	0.792	0.5388888889	0.841	0.907739726	0.1522222222	0.7880555556
89	0.1685	0.9395205479	0.6515	0.7906666667	0.5355555556	0.8396666667	0.9066438356	0.1444444444	0.7871111111
90	0.1625	0.9390410959	0.649	0.7876666667	0.5344444444	0.8386666667	0.9055479452	0.1333333333	0.7828333333
91	0.1585	0.938630137	0.646	0.7866666667	0.5288888889	0.838	0.9045205479	0.12	0.7817777778
92	0.1525	0.9373972603	0.645	0.7853333333	0.5244444444	0.8373333333	0.9034246575	0.1055555556	0.7789444444
93	0.1475	0.9367808219	0.642	0.7836666667	0.5222222222	0.8353333333	0.9023287671	0.0955555556	0.7776111111
94	0.141	0.936369863	0.637	0.779	0.5188888889	0.835	0.9010958904	0.0866666667	0.7758888889
95	0.136	0.9363013699	0.6335	0.7776666667	0.5166666667	0.832	0.9000684932	0.0777777778	0.775
96	0.131	0.9356164384	0.6305	0.776	0.5111111111	0.83	0.8989726027	0.07	0.7691111111
97	0.124	0.9348630137	0.6255	0.7746666667	0.5066666667	0.8276666667	0.8978767123	0.0611111111	0.7655
98	0.1185	0.9343150685	0.6205	0.7716666667	0.5044444444	0.8243333333	0.8966438356	0.0511111111	0.7635
99	0.1125	0.9333561644	0.617	0.768	0.5	0.8233333333	0.8956849315	0.0422222222	0.7633333333
100	0.1085	0.9321232877	0.612	0.7643333333	0.4966666667	0.8216666667	0.8945205479	0.0333333333	0.7601111111
101	0.105	0.9311643836	0.6085	0.763	0.4933333333	0.8206666667	0.8934931507	0.0233333333	0.7597222222
102	0.1	0.9309589041	0.6055	0.761	0.4922222222	0.8196666667	0.892260274	0.0155555556	0.7563333333
103	0.0965	0.9306849315	0.603	0.7573333333	0.4855555556	0.819	0.891369863	0.0088888889	0.7556111111
104	0.09	0.9298630137	0.5995	0.7546666667	0.4822222222	0.8176666667	0.8902054795	0.0022222222	0.7547222222
105	0.0875	0.9293835616	0.596	0.7516666667	0.48	0.8163333333	0.8891780822	0.0022222222	0.7545555556
106	0.081	0.928630137	0.592	0.75	0.4777777778	0.8143333333	0.8880821918	0.0011111111	0.7542777778
107	0.0805	0.9278082192	0.588	0.7493333333	0.4744444444	0.814	0.8869863014	0	0.754
108	0.077	0.9271917808	0.5845	0.7473333333	0.4722222222	0.81	0.8859589041	0	0.7518888889
109	0.071	0.9265753425	0.5815	0.745	0.4688888889	0.809	0.885	0	0.7492777778
110	0.0655	0.9254109589	0.577	0.744	0.4655555556	0.8083333333	0.8840410959	0	0.7474444444
111	0.0645	0.9250684932	0.5745	0.741	0.4633333333	0.8083333333	0.8832191781	0	0.745
112	0.0625	0.9247945205	0.5725	0.738	0.4611111111	0.806	0.8819863014	0	0.7443333333
113	0.0605	0.9245205479	0.5705	0.7363333333	0.4588888889	0.8033333333	0.880890411	0	0.7440555556
114	0.0585	0.923630137	0.5675	0.733	0.4533333333	0.8013333333	0.8797260274	0	0.7419444444
115	0.056	0.9228767123	0.5645	0.7313333333	0.4522222222	0.7996666667	0.8786986301	0	0.7411666667
116	0.0545	0.9217808219	0.561	0.7306666667	0.4455555556	0.797	0.8775342466	0	0.7379444444
117	0.051	0.9210958904	0.5605	0.729	0.44	0.7926666667	0.8766438356	0	0.7322777778
118	0.049	0.9204794521	0.558	0.7266666667	0.4377777778	0.7913333333	0.8756164384	0	0.7280555556
119	0.047	0.9201369863	0.556	0.7246666667	0.4322222222	0.7903333333	0.8746575342	0	0.7276666667
120	0.0425	0.9195890411	0.5525	0.7223333333	0.4277777778	0.7886666667	0.8734246575	0	0.7262222222
121	0.04	0.9189041096	0.548	0.7206666667	0.4255555556	0.7873333333	0.8723287671	0	0.7240555556
122	0.0375	0.9183561644	0.547	0.7186666667	0.4222222222	0.7856666667	0.8710273973	0	0.7206111111
123	0.037	0.917739726	0.544	0.7166666667	0.4166666667	0.7843333333	0.8699315068	0	0.7184444444
124	0.0345	0.9174657534	0.542	0.7116666667	0.4133333333	0.7833333333	0.8688356164	0	0.7172222222
125	0.0325	0.9167808219	0.5405	0.711	0.41	0.7816666667	0.8678082192	0	0.7162222222
126	0.03	0.9157534247	0.5385	0.71	0.4077777778	0.7796666667	0.8667808219	0	0.7141111111
127	0.03	0.9153424658	0.5375	0.7063333333	0.4055555556	0.7776666667	0.8657534247	0	0.7101111111
128	0.028	0.9142465753	0.5325	0.7056666667	0.4033333333	0.7753333333	0.8646575342	0	0.7091666667
129	0.0255	0.9139041096	0.529	0.7016666667	0.4011111111	0.7736666667	0.8632876712	0	0.7088888889
130	0.0245	0.9137671233	0.5245	0.7003333333	0.4	0.773	0.8621232877	0	0.7062777778
131	0.023	0.9128082192	0.5195	0.6983333333	0.3966666667	0.7706666667	0.8609589041	0	0.7043333333
132	0.021	0.9123972603	0.5155	0.6966666667	0.3911111111	0.7696666667	0.8598630137	0	0.7013333333
133	0.021	0.9119863014	0.5135	0.696	0.3888888889	0.7673333333	0.8589041096	0	0.7001666667
134	0.0205	0.9113013699	0.51	0.6946666667	0.3877777778	0.7656666667	0.8578767123	0	0.6951111111
135	0.02	0.9108219178	0.5055	0.693	0.3844444444	0.765	0.8569863014	0	0.6926111111
136	0.02	0.9098630137	0.499	0.691	0.3822222222	0.763	0.855890411	0	0.6875
137	0.0195	0.9087671233	0.4965	0.688	0.38	0.7606666667	0.8548630137	0	0.6805
138	0.0185	0.9084246575	0.4935	0.6853333333	0.3766666667	0.759	0.8539041096	0	0.678
139	0.0175	0.9078767123	0.4905	0.683	0.3755555556	0.757	0.8525342466	0	0.6764444444
140	0.017	0.9068493151	0.4855	0.6816666667	0.3711111111	0.755	0.851369863	0	0.6761111111
141	0.0155	0.9063013699	0.48	0.6793333333	0.3688888889	0.7533333333	0.8504794521	0	0.6712777778
142	0.0155	0.9055479452	0.4745	0.6786666667	0.3655555556	0.752	0.8497260274	0	0.6700555556
143	0.015	0.905	0.4705	0.6753333333	0.3611111111	0.7513333333	0.8489041096	0	0.6673888889
144	0.0145	0.9045890411	0.4675	0.673	0.3577777778	0.7513333333	0.847739726	0	0.6653888889
145	0.014	0.9037671233	0.4655	0.671	0.3555555556	0.7493333333	0.8469178082	0	0.663
146	0.013	0.9034931507	0.4615	0.6666666667	0.3544444444	0.7476666667	0.845890411	0	0.6561666667
147	0.0125	0.9028082192	0.457	0.6643333333	0.3511111111	0.7446666667	0.8445205479	0	0.6527777778
148	0.0115	0.9013013699	0.453	0.6636666667	0.3477777778	0.7423333333	0.8434246575	0	0.6505555556
149	0.0115	0.9003424658	0.4515	0.6606666667	0.3433333333	0.741	0.8423972603	0	0.6485555556
150	0.011	0.9	0.449	0.658	0.34	0.7396666667	0.8414383562	0	0.6462222222
151	0.01	0.8995890411	0.4455	0.6533333333	0.3377777778	0.738	0.8406849315	0	0.6455555556
152	0.01	0.898630137	0.4425	0.65	0.3355555556	0.7353333333	0.8396575342	0	0.6439444444
153	0.01	0.8978767123	0.439	0.6483333333	0.3333333333	0.7326666667	0.838630137	0	0.6417222222
154	0.009	0.8971917808	0.4365	0.646	0.3277777778	0.7306666667	0.8376027397	0	0.6375
155	0.0075	0.8964383562	0.434	0.6433333333	0.3255555556	0.729	0.836369863	0	0.6358888889
156	0.007	0.8956164384	0.4305	0.6423333333	0.3233333333	0.7273333333	0.8353424658	0	0.6333888889
157	0.0065	0.8948630137	0.4285	0.6413333333	0.3211111111	0.726	0.8342465753	0	0.6310555556
158	0.0055	0.8943150685	0.4245	0.6403333333	0.3188888889	0.7253333333	0.8332191781	0	0.6302222222
159	0.0055	0.8933561644	0.421	0.639	0.3177777778	0.724	0.8321232877	0	0.6295555556
160	0.0045	0.8923972603	0.421	0.6376666667	0.3144444444	0.7226666667	0.8309589041	0	0.6293333333
161	0.0045	0.8919178082	0.4165	0.6373333333	0.3111111111	0.7216666667	0.8299315068	0	0.6268333333
162	0.0045	0.8910273973	0.4115	0.6343333333	0.31	0.7206666667	0.8289041096	0	0.6263333333
163	0.0045	0.8906164384	0.4085	0.6323333333	0.3088888889	0.7186666667	0.827739726	0	0.6231111111
164	0.0045	0.8904109589	0.4045	0.6316666667	0.3044444444	0.7166666667	0.8266438356	0	0.6203333333
165	0.0045	0.8899315068	0.403	0.6273333333	0.3033333333	0.7136666667	0.8256849315	0	0.6182777778
166	0.0045	0.8893150685	0.4015	0.6263333333	0.3022222222	0.7123333333	0.8247260274	0	0.616
167	0.0045	0.8880821918	0.4	0.625	0.2966666667	0.712	0.8236986301	0	0.6117777778
168	0.0045	0.8876712329	0.399	0.6243333333	0.29	0.711	0.8225342466	0	0.6089444444
169	0.0045	0.8873287671	0.3955	0.6226666667	0.2866666667	0.7103333333	0.8215068493	0	0.6068333333
170	0.0045	0.8867123288	0.395	0.6183333333	0.2855555556	0.7093333333	0.8204794521	0	0.6033888889
171	0.0045	0.8858219178	0.3925	0.6166666667	0.2822222222	0.7066666667	0.8195205479	0	0.6016111111
172	0.0045	0.8848630137	0.3905	0.615	0.2788888889	0.704	0.8182876712	0	0.5993888889
173	0.003	0.8842465753	0.3885	0.6136666667	0.2766666667	0.7016666667	0.8173972603	0	0.5937222222
174	0.003	0.8835616438	0.3855	0.6103333333	0.2755555556	0.699	0.8165068493	0	0.5916666667
175	0.0025	0.8826712329	0.385	0.6086666667	0.2744444444	0.6973333333	0.8156849315	0	0.5904444444
176	0.002	0.8821917808	0.383	0.6073333333	0.2733333333	0.695	0.8145205479	0	0.586
177	0.0015	0.8809589041	0.3815	0.6053333333	0.2722222222	0.6916666667	0.8134246575	0	0.5858888889
178	0.001	0.8802739726	0.378	0.6043333333	0.27	0.6903333333	0.8123287671	0	0.5831111111
179	0.001	0.8790410959	0.3765	0.602	0.2666666667	0.6896666667	0.8113013699	0	0.5821666667
180	0.001	0.8785616438	0.3765	0.5983333333	0.2633333333	0.6883333333	0.8105479452	0	0.5808888889
181	0.001	0.8776712329	0.374	0.598	0.26	0.6866666667	0.8093835616	0	0.5802222222
182	0.001	0.8767808219	0.372	0.5943333333	0.2555555556	0.6856666667	0.8083561644	0	0.5776666667
183	0.001	0.876369863	0.3705	0.5916666667	0.2533333333	0.6843333333	0.8073287671	0	0.5771111111
184	0.001	0.8755479452	0.3685	0.591	0.2511111111	0.6823333333	0.8060958904	0	0.5762222222
185	0.001	0.8745890411	0.366	0.5876666667	0.2466666667	0.679	0.8049315068	0	0.575
186	0.001	0.8735616438	0.364	0.5863333333	0.2444444444	0.6786666667	0.8040410959	0	0.5724444444
187	0.0005	0.8731506849	0.362	0.5853333333	0.2411111111	0.6773333333	0.8030136986	0	0.5662222222
188	0.0005	0.8724657534	0.361	0.5843333333	0.2377777778	0.676	0.8019863014	0	0.5658333333
189	0.0005	0.8719178082	0.359	0.5823333333	0.2377777778	0.6746666667	0.8010273973	0	0.5646111111
